COURSE_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,NMPR_CO,EDC_CT,BASE_TIME,TIME_PER_CT,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADDR,COURSE_EDC_CRSE_CN,LAST_UPDT_DE
노원수영 A to Z까지 초보자도 쉽게 배울 수 있는 수영수업,여가활동,클래스,레저/액티비티,1,44000,8,5500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"수영을 처음 접하시는 분들, 물이 무서운 분들 , 몸이 물에 안뜨시는 분들, 자세교정이 필요하신 분들 등",20221130
"원데이 클래스, 나에게 맞는 메이크업을 배워봐요",여가활동,클래스,메이크업,1,100000,1,100000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,단기 속성으로 메이크업을 배워보자!내가 가지고 있는 화장품은 나에게 맞는 화장품인가? 나의 파우치 점검 타임!!하루만에 풀메이크업 배워보는 클래스~,20221130
IOSswift 기초,여가활동,클래스,모바일,9,475200,24,19800,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,IOS 개발 초급자 대상입니다. 맥북노트북 필수지참맥이 없으면 IOS 앱은 개발할수 없습니다.,20221130
노래가 하루만에 느는 최고의 방법 '발성' 때려잡기 !,여가활동,클래스,보컬,1,110000,2,55000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,내 발성의 문제점을 정확히 파악하고 보완할 수 있는 연습법을 알려드려요.,20221130
누구나 속시원한 보컬로 바뀌는 친절한 보컬 개인레슨,여가활동,클래스,보컬,1,300000,6,50000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,원데이 클래스 보다는 좀 더 심도 있는 내용으로 노래와 발성을 직접 시연해 내면서 진행되는 레슨입니다.문제점에 적극적으로 부딪히고 해결해 나가는 쾌감이 있습니다.보컬의 여러 여건을 감안한 맞춤형 수업으로 최적의 조건을 갖춘 수업입니다.,20221130
명문대학 교수/2만시간이상강의내 노래의 문제점한번에 해결 받는 고퀄레슨!!,여가활동,클래스,보컬,1,220000,4,55000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,노래방에서 노래 좀 한다라는 소리는 듣지만 전문적인 지식이 필요하신 분공연 준비를 하시는 분가요제를 준비하시는 분오디션이나 입시를 준비중 이신 분결혼식 축가를 준비 하시는 분커버 영상 녹음을 하고 싶으신 분지금껏 레슨을 받고도 해결 하지 못하신 분속성으로 배우고 싶으신 분,20221130
보컬레슨전문강사에게 배우는 체계적이고 색깔있는 보컬레슨!!,여가활동,클래스,보컬,1,160000,4,40000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,1. 노래의 탄탄한 기본기를 다질수있습니다!2. 개개인에 맞춘 커리큘럼으로 수업 효율 극대화!3. 교정에 따라 즉각적인 변화를 느끼실수 있습니다!,20221130
"싱어송라이터, 개성있는 본인만의 보컬과 음악을 위한 모든것.",여가활동,클래스,보컬,1,200000,4,50000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"누구나 자신만의 곡을 쓰고, 노래할 수 있도록 클래스를 진행합니다. 작곡/작사 부터 음원제작방법, 미디까지 혼자서 음악할 수 있는 모든방법을 알려드립니다.보컬레슨이 주가되며, 누구나 싱어송라이터로 발전할 수 있도록 도와드리겠습니다.",20221130
오디션 프로그램 TOP16!! 1:1레슨으로 배우는 원데이 클래스!!,여가활동,클래스,보컬,1,55000,1,55000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"기본 복식호흡 운용 방법과 일상 생활에서의 호흡 방식의 차이점을 알고 익히며 호흡이 노래에 어떻게 작용하는지 배우는 것을 시작으로 입 안 공간 활용과 녹음 , 영상 제작 체험, 학생들끼리 공연장을 대여하여 공연을 진행하기도 합니다.",20221130
"원데이/90분 수업 명문대학 교수에게 내 노래의 문제점, 나아갈 방향을 한번에 해결 받는 고퀄레슨",여가활동,클래스,보컬,1,115500,1,115500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,노래방에서 노래 좀 한다라는 소리는 듣지만 전문적인 지식이 필요하신 분공연 준비를 하시는 분가요제를 준비하시는 분오디션이나 입시를 준비중 이신 분결혼식 축가를 준비 하시는 분커버 영상 녹음을 하고 싶으신 분지금껏 레슨을 받고도 해결 하지 못하신 분속성으로 배우고 싶으신 분,20221130
재밌게 노래 해볼사람,여가활동,클래스,보컬,1,200000,4,50000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"취미 노래 레슨생 분들을 위한 수업 호흡, 발성, 바이브레이션, 감정 넣기 등 재밌게 배우기 녹음 수업 오디션, 아이돌 준비 레슨생 분들을 위한 수업 오디션/노래/모의오디션 등 다양한 수업 커리큘럼 본인의 특색을 살릴 수 있는 기본기 수업 본인에게 맞는 컨셉 및 나이대 기획사 추천을 통한 합격률 높이기 영상수업",20221130
현직 싱어송라이터와 함께 나만의 커버곡 만들기,여가활동,클래스,보컬,1,50000,1,50000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,기본적인 발성과발음 TIP!재밌는 리듬수업 FUN!목소리에 대한 자신감 UP!자신의 음색 찾기 GOOD!나만의 커버곡 만들기,20221130
"원데이 언제까지 P모드로만 찍어? 이제 M모드로 ""나만의 사진""을 찍자! 여행사진/인물사진 잘 찍고 싶은 분께 강추!",여가활동,클래스,사진,1,59400,3,19800,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"이런 분께 적극추천!!- 막연히 사진을 잘찍고 싶은 마음만 있으신 분- 큰 맘먹고 카메라 샀는데, 장롱에 있는 분- 좋은 카메라 사서 P모드자동로만 찍는 분- 전문가에 제대로 배우고 싶은 분- 나도 컴퓨터 배경화면 같은 사진 찍고 싶은 분- 내맘같지 않게 사진이 나오는 분- 초점나간 사진/하얗게 날린 사진/흔들린 사진 경험 한 분- 인물/풍경/컨셉 등 나만의 사진 취향 만들고 싶은 분- 카메라는 1대지만, 다양한 사진 찍어보고 싶은 분- 출사 나갈만 한 곳r 장비/기타 등 여러 설명과 추천 받고싶은 분",20221130
"서울 노원 골프 레슨 받아보세요. 혼자, 커플 가족끼리",여가활동,클래스,실내스포츠,1,80000,1,80000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"제 수업은 이렇습니다.이론과 실무를 겸비한 수업- 골프라는 스포츠의 기본 원리와 실무를 같이 배울 수 있습니다.필드야외레슨까지 진행하여 실전으로 바로 적용 가능한 수업- 단순히 연습장에서의 수업으로 끝이 아닌 필드야외수업까지 진행하며, 실전에서 골프를 어떻게 치는지까지 알려줍니다.",20221130
내 마음의 세포들자기이해 검사 및 상담프로그램,여가활동,클래스,심리/상담/명상,1,38500,1,38500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"검사 및 상담대상은?최근 마음이 유독 힘든 사람해결하기는 어려운 문제를 겪었다고 생각하는 사람남자친구, 남편, 여자친구, 부인의 마음을 이해하고 싶은 사람그냥 마음이 힘든 사람이야기할 공간이 필요한 사람중독, 우울, 불안등 심리적 어려움에 봉착한 사람",20221130
이벤트놀이터 기타교습소_탈잉 결제 전용 원데이 특가!/노원마들상계,여가활동,클래스,악기,1,33000,1,33000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"이런 분께 원데이 클래스를 추천드려요!-1:1레슨은 처음이라, 그룹 레슨과의 차이를 느끼고 싶어요!- 내가 기타에 소질이 있을까? 하루 체험으로 기타라는 악기에 대해 알아보고 싶어요!-필요한 정보만 쏙, 배우고 싶은 곡을 하루만에 배워가고 싶어요!-기타는 배워보고 싶지만 걱정이 앞서요..이런 분들께 정기레슨을 추천드려요!-기초부터 차근차근, 꾸준히 배우고 익혀 나가고 싶어요!-선생님 없이도 원하는 곡을 연주할 수 있을만큼 기본기를 갖추고 싶어요!-여러가지 장르의 곡을 배우고 싶어요!-기타라는 악기를 더욱 깊이 있게 배우고 싶어요!-정기적인 취미생활을 가지고 싶어요!",20221130
4주면 음악 생초보도 연주하고 노래할 수 있습니다!,여가활동,클래스,악기,1,165000,8,20625,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"음악을 배우고 싶었는데 어디서부터 어떻게 시작해야 할지 잘 모르는 분 / 노래, 기타, 피아노, 드럼 배우고 싶으신 분 / 한 장소에서 여러 악기 배우고 싶으신 분 / 음악이론을 배우고 싶으신 분 / 음악 밴드 활동 하고 싶으신 분",20221130
개개인 맞춤형 피아노 레슨,여가활동,클래스,악기,1,40000,1,40000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,열손가락의 오케스트라인 피아노로 내가 좋아하는 음악들을 내가 내고싶은 음색과 표현을 통해 직접 연주하며 힐링받을 수 있게 도와드리겠습니다.,20221130
건반연주자로의 첫 걸음 시작하기,여가활동,클래스,악기,1,132000,4,33000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"정말정말 아무것도 모르는 쌩초보 취미이지만 전문적으로 배우고싶은 쌩초보 축가나 이벤트로 연주곡 및 간단한 가요반주하고 싶은 쌩초보 교회에서 반주자로 사역하고 싶은 쌩초보 반주사역을 하고 있지만 더 좋은 반주를 배우고 싶은 반주자 단기간에 반주를 마스터하고 싶은 유아교육과 학생 교내/외 및 직장인 밴드에서 연주하고픈 키보디스트 신디사이저에 대해 더 알고 싶은 키보디스트 한 곡만 마스터하려고 학원 다니기 애매하신 분 취미로 다양한 장르의 레파토리 만들고 싶으신 분재즈, 뉴에이지, 소나타, 가요 등",20221130
노원구 끝내주는 그루브와 멋진 드러밍! 절대 어렵지 않습니다. 즐겁게 배워보세요!,여가활동,클래스,악기,1,160000,4,40000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"저의 수업의 목표는 수강생분께서 원하시는 음악을 계속해서 끊임없이 연주하는 것 입니다.노래를 원치 않으시는 분들은 그게 맞춰 레벨에 따라 교제가 준비되어 있습니다.재밌어 보이는 노래나, 플레이들은 원하슨 방식대로 연주할 수 있게 도와드립니다.제 수업은 자신이 수업중인 노래나, 배운 플레이들을직접 녹음하고 영상까지 만들어 드릴수 있습니다",20221130
노원구 중계동 드럼 쉽고 재미있게 치자! 1:1 개인레슨 합니다!,여가활동,클래스,악기,1,27500,1,27500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,-드럼을 평소에 치고 싶으신 분-학교 밴드부에서 드럼을 치고 싶으신 분-어릴 때 부터 치고 싶었지만 남들 눈치가 부끄러워 하지 못하셨던 분-연주하고 싶은 곡이 있으신 분-교회에서 드럼 반주를 하고 싶으신 분-직장인 동료끼리 밴드를 만들어 드럼을 치고 싶으신 분드럼은 나이가 상관없이 10대~60대까지 연주하시기 때문에 나이때문에 부담스러워 하시거나 그럴 필요가 전혀 없습니다!! 그러니 편히 연락을 주셔서 서로 시간협의를 하고 레슨을 하면 될 것 같습니다!,20221130
여러분도 할수있다 재즈! 재즈플룻 함께 배워보아요~,여가활동,클래스,악기,1,176000,4,44000,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,"플룻을 처음 시작하시거나 배우셨던 분들에게 맞추어 레슨을 재미있게 진행합니다!플룻이란 악기에 관심이 있어서 배우고 싶은분!플룻이란 악기를 통해 스트레스를 풀고싶은분,취미를 가져보고싶은분!!재즈곡을 연주해보고 싶은분 , 클래식이 아닌 다른 장르를 연주해보고싶은분!악기 자체를 배우고싶은분 !! 플룻 기초부터 탄탄히 진행해보아요~!즉흥연주를 해보고 싶으신분!음악에 대한 열정이 충만하신분!학원이 부담스러우신분들!",20221130
통기타 지겨운 코드 강의는 그만! 하루만에 LoveYourself 연주 가능한 실전강의,여가활동,클래스,악기,1,150000,4,37500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,기초코드 - 곰세마리 - 인디언 - 떳다떳다 비행기이런 뻔하고 재미없는 연주를 알려드리지 않겠습니다아래는 제 강의를 들으면 하루만에 칠수 있는 곡목입니다.빌보드/Kpop 차트곡 ( 곡목 : 저스틴비버 - love your self / 아이유 - Blueming / John Mayer - Rosie / 잔나비 - 주저하는 연인들을 위하여 2시간,20221130
